id|text|is_offensive|target
b7cd5a4e-7ab1-43ec-8462-1c8560ecb7d9|bu tür tahmini bedel tespiti yapım işleri için geçerlidir|0|OTHER
999f3a85-bdfc-4f48-9487-203c210cd7fe|Ermeni dölü olduğunu belli etti|1|RACIST
d5a4332e-32db-48d6-bdc7-fd160d39bb3f|gözlere bak patlak|1|INSULT
512618da-d653-4004-94a5-bd907396ec1f|Gördüğüm en beceriksiz aptal insan sensin|1|INSULT
d4b90e4d-c322-40fd-b3b4-9f486c639af8|Akşam vakti kız başına sokağa çıkılmaz|1|SEXIST
6268305f-3e8f-4f89-8d67-2f9e1e9c1f34|çünkü hiç doktora çıkarılmamış|0|OTHER
c5997cfa-03f9-42c4-ac85-764d416752f0|En sonunda gidicem orospunun amına koycam|1|PROFANITY
5e87a5ae-7b82-47fd-9e43-26cd7426394e|kılıbık erkek|1|SEXIST
98d05c54-0789-4512-9f35-716d13a0d557|kadın kocasından yada babasından izin almadan bir yere gidemez|1|SEXIST
7f3cfc4d-5ba6-4525-8f22-3c83b585f737|dikey örgütler geniş bir bölgede tek amaçlı sağlık hizmeti verirler|0|OTHER
49254fd6-4de3-48b0-8adb-84853c74f581|Senin yanında- olmaya dayanamıyorum çok tatsızsın|1|INSULT
a04fb676-af45-4e2b-82e6-87b809402e9a|seni Nutella kavanozunda sikerim|1|PROFANITY
8d1320d6-c9d5-42b2-8ec6-b6f704f50a39|savaşta üç kez yaralandı ve sıtma hastalığına yakalandı|0|OTHER
262f968c-dc42-4b74-aebe-5dfbfe1e7b0a|bana onun ayrıntılarını verin|0|OTHER
c813fe33-5978-4ea1-ad46-0d47cc6abfef|olağanüstü oyuncu yönetimi var ayrıca|0|OTHER
ad3cd74d-fc85-412f-a9c1-9c836e9a390d|sikinde peynir gören götünü mandıra zannediyor|1|PROFANITY
2ba955d2-414b-4a0e-9c40-d659d631e420|bu tuniği giyerek kadınlara dönmüşsün|1|SEXIST
4096d8e5-ae4d-4d2d-a84d-65a014add084|ne yapmam gerekiyor bilmiyorum|0|OTHER
2064ccd8-e810-4a95-842c-3514498087cd|iki okul okudun diye adam mı oldun|1|INSULT
2c1dd65f-452c-41aa-9cca-a7f0112c9d0a|Birini görünce hemen şebekleşiyosun|1|INSULT
59ccc243-e996-410d-82ab-e8fc82047dd1|Çorumlu musun ne bu cimrilik|1|RACIST
a1d5cdc0-a9b6-4498-8c58-cebe49155e90|fen bilimleri araştırma sempozyumuna katılımlarınızdan dolayı çok teşekkür ederiz|0|OTHER
bd1aa950-38bb-4487-b0a6-caec4404f60f|adın batsın|1|INSULT
da3a4ad1-3607-44a7-9ffc-238024223d89|beyaz tenli olmanın çok zorlukları var|0|OTHER
512da3f4-1fe4-477a-875a-6f8dbee7c015|alevi olan tencere elinden düşmüş|0|OTHER
5ee124a3-e8aa-469f-88b9-4b83d8dc79a4|Karşı komşumuz tam bir Cadalozdu|1|INSULT
b15799dd-c452-47cd-9518-ec6a5fb55540|ne kadar- salak& bir sarışın|1|INSULT
c62b11aa-bc54-45ce-8271-e39571324917|biz sizin yerinize koşacağız|0|OTHER
c8aca50c-8cd1-4700-b15c-e70b53e2addc|manevi sarhoşluğun alametleri nelerdir|0|OTHER
d09abda6-5113-4b65-98f8-0d692edd9f4a|En iyi Türk ölü Türktür|1|RACIST
ac10cf7a-54b1-499b-aecb-655299062bd9|sektör çok hızlı bir şekilde büyüyor|0|OTHER
28a254b5-a85d-4f3c-af67-2f1c833a71f2|annen sana terbiye öğretmedi mi|1|INSULT
77da346c-e3eb-4c7b-9860-d4ac05d4190d|kız başına gitmemelisin oraya|1|SEXIST
9d2c7f10-c571-4e08-8793-fda022f05426|kabadırlar daha dün restoranda hesabı istemek için garsonu ıslık çalarak çağırdı biri masadaki amerikalı avustralyalı hollandalı ve ben hariç diğer 10 arap gayet normal karşıladı durumu|1|RACIST
03d69674-c760-4b20-9a38-90129981eddd|Onun gibi birinden iyilik- beklenmezdi|1|INSULT
3cb85b5b-33e3-427b-8977-b2330b8a8a3a|ölmüş eşekler götünü siksin|1|PROFANITY
b8e5cf71-74b3-4e4b-9ebc-0cddd558313f|vatansever bir şair yazardır|0|OTHER
ac207af4-cc25-4439-8c68-fb9bbd50899a|başkalarının sırtından geçinen asalak bir insandı|1|INSULT
2262e48e-c300-4cb2-973e-49448194a9c7|Kadınlar evlenilmek için yaratılmıştır|1|SEXIST
9b90aadd-d5cb-4a4c-a1b2-e5d856cbb8ce|bu görüş yanlıştır demektedir|0|OTHER
82cede62-3c0c-4ac4-bb41-862e1f051796|çağdaş gürcü edebiyatının en etkili kadın şairlerden biridir|0|OTHER
c266fb2b-27f8-43ad-9b6d-3a327f57e052|evin yurdun belli değil|1|INSULT
f3e3320d-66b4-46b9-83df-3c42a7b599a3|Arap zenginleri görgüsüzdür|1|RACIST
464a8012-ab71-4d29-a1ac-6e48b1924867|emaneti ehline teslim edin|0|OTHER
335a0f32-49e5-4760-a850-5be553a6c7f7|genelde sıvı olarak kullanılırlar|0|OTHER
54d73ec7-16ad-41c2-a601-57eec4e2c06f|kadın çalışanlar yüzünden iş bulamıyoruz|1|SEXIST
8a4630a5-4a26-4f48-9662-ec06159ba3f3|oldukça dalgalı olan bu plato akarsular ve tali kolları ile çok fazla parçalanmıştır|0|OTHER
4cddb89b-5964-49b9-bc8f-53a31c1cf835|kürdü seven millet az bulunur|1|RACIST
448ca273-3840-4442-9b95-a02d2cf01c91|Kızın uzun saçlısı tarlanın ufak taşlısı|1|SEXIST
e4c58759-a1e4-4bb9-a476-360e0ccb9baf|Erkekler kadınlardan daha akıllıdır.|1|SEXIST
1c0e9d63-237c-496b-b3f0-ff2d6907fa3e|kulağındaki küpeyi sikeyim|1|PROFANITY
e6642577-6e09-49d8-91e3-4c3aec84abf4|Tipe bak çay demle dicem ama bu tiple su bile ısınmaz|1|INSULT
3d7947d9-40cf-44ef-b205-87e5cd5f57b5|ananı ormana götürüp sırtına petek bal atıyımda ayılar siksin|1|PROFANITY
e0a235a5-4994-42d6-9851-e2a4fe38850a|bü cüce boyunla sen onu oradan alamazsın|1|INSULT
351c65a1-d552-40b0-b5c9-e901792a6a04|her türlü bedeni zararlar|0|OTHER
2efa2a81-e098-4471-9a87-41a1c75948fc|Kadınların beyninin sağ yarısı daha aktif olduğu için detaylı işlerin üstesinden daha iyi gelirler|1|SEXIST
7c714349-5eaf-4e17-bb50-c368d789a087|yanlış sikin mahsülü|1|PROFANITY
0050a12b-ed76-4121-9938-f92839acf85c|erkek dediğin döver de sever de|1|SEXIST
097dea7c-7e9a-4c92-b782-13ecb095cd56|döviz çeşitleri terimsel olarak farklılık gösterir|0|OTHER
c0108797-0edb-4237-8fca-0f0d6f518464|kız kardeşini berdel karşılığı sikerim|1|PROFANITY
797d6825-0005-437d-a227-b1807926ce5b|bu kızın kahvede ne işi var|1|SEXIST
f59e3a04-2ca9-4134-a766-d3259f5296ce|Keriz gibi& kaldın|1|INSULT
629305d0-46a7-4d84-8b00-0d0136589dc5|abd siyahların ülkesi olur çıkar|0|OTHER
d309c3af-30c2-4ce7-8247-1fd86c27a404|Başkalarını mutlu etmek için kendinizi üzmeyin sıçın ağzına|1|PROFANITY
5101f2d0-3b1c-4fe2-92c1-39c673711b1a|Kızlar mühendislik işini yapamaz|1|SEXIST
d4d8e9f1-8d36-4a87-8609-7c301635fe4b|bu itirazın görüşmeler üzerinde bir etkisi olup olmadığı bilinmemektedir|0|OTHER
6e7de6ea-85b8-42ee-b673-df77b69a8357|tarih yaşanan olayların bir daha yaşanabilmesi gibi bir olasılık olmadığından diğer bilimler gibi deney ve gözleme dayanamaz|0|OTHER
37874bc2-35fb-4a79-9f65-f8e2d3b57bbe|Sonradan görme mal|1|INSULT
c62ec52c-8206-4c4e-b1a6-a8b56f07a0f9|sen başka bir gezegenden mi geliyorsun acaba aynı havayı solumuyor muyuz|1|INSULT
26273795-5c58-420d-bab4-5a1618b44c38|Çok safsın|1|INSULT
1a330d0d-d783-4c8e-b281-0ab9e33299a7|erkeğin iyisi alışverişte belli olur|1|SEXIST
e46a4db6-161a-4047-a9f1-7194df6fa4c8|Afganlara nereden geldiyseniz oraya geri dönün propagandaları açıldı|1|RACIST
26a28a58-b739-4746-82c4-4dd220fdf77f|destan bu korkunç vuruşmayı da şöyle anlatıyordu yine sabah olmuştu ağarmıştı çoktan tan oğuz baktı ki almış ayısını gergedan|0|OTHER
f0267c63-e43b-4761-9b3a-18eeb8bc95e9|amaç eskimiş uyduları değiştirmek|0|OTHER
0958dc8d-9a9b-4ec5-a13a-9faf6c99fa8b|Çingeneden çoban olmaz Yahudiden de pehlivan olmaz|1|RACIST
17beaeec-8264-4779-89ce-7b6b71f3f2ac|Kadın dediğin rahatına düşkün olmaz|1|SEXIST
cebfa9e5-a5cd-4223-a15b-895a1b105f95|Seni seven kimse kalmadı|1|INSULT
1e6c0bc4-8e15-4862-9ba8-62091eb11c29|üç kağıtçısın|1|INSULT
c5fe1824-98d5-4453-8eb7-f1b2caa220de|O sevilecek insan değildir|1|INSULT
9ac481a9-b723-4be1-86dc-d10603e221ac|duruma hakim olabilmek için- ferit paşanın ciddi gayret gösterdiği müşahede edilmektedir,|0|OTHER
1bf0e4f3-0f76-4416-88bf-841ca86a24c0|senin ağzına bile sıçmam|1|PROFANITY
8b1f16a4-18d5-4685-9152-11e5f01c9642|Ben Çingeneyle aynı ortamda bulunmam|1|RACIST
48324324-bbb7-445e-9ac0-f2f596124783|Einin hamuruyla sen bu işlere karışma|1|SEXIST
13c20c9a-83aa-4851-b294-08e4959d436d|onlar noel arifesinde evlendiler|0|OTHER
67ce7625-3409-4da3-9bf2-c8b1137e00dd|Avrat attır gemini boş tutma|1|SEXIST
14d9feec-1618-45a6-a7c6-b1a153208279|bunun dünyadaki dostlarımıza anlatıyoruz|0|OTHER
c9d6a5bf-9b5e-46f8-a1a8-b73d28610d98|Bu dünyanın en koca kafalı insanı sen olabilirsin|1|INSULT
fdd4536e-f27c-41fa-88b2-c7e236f47605|öğrencilerimizin sosyal kültürel sanatsal, ve sportif> etkinliklere aktif olarak katılımlarını sağlamak|0|OTHER
660dc769-9dc7-4ace-8349-46af64ea670d|sik israfi|1|PROFANITY
a2519051-b20e-4a66-b7c9-9d20543f2295|yorgan gitmek kavga bitmek deyimi de buna yakın bir şekildir|0|OTHER
defc9db7-ac1a-46a0-a167-e9102402f49d|İş sahibi dediğin erkek olmalıdır|1|SEXIST
8cb87d4b-1d69-45b4-843d-cc3053ab60ae|gavur izmir|1|RACIST
8dfddf1a-7ee2-4d47-bf1e-11b299dd8540|Kadınlar ancak aşçılık hizmetçilik temizlik gibi işlerde çalıştırılmalıdır|1|SEXIST
9874094b-c760-404a-a2d3-a4be443aeb43|Sırplar dünyanın en acımazsız ve cani ırkıdır|1|RACIST
d082c7a5-d85e-45c4-b9d8-ed9b4497c137|götünden kan alırlar|1|PROFANITY
e41172a3-929c-4b4c-a315-5099820498b0|unlu sarkici hadise hakkinda daha az vergi odemek icin gayrimenkullerini ablasinin sirketi uzerine yaptigi iddialari vardi|0|OTHER
37e73dc8-9131-4dbc-b2c8-ab331f0b3e42|sikik yelloz|1|PROFANITY
3ad321ae-f80f-4f63-942f-ea72a7c50375|evde son sözü erkek söyler|1|SEXIST
4cbdf284-6f42-4441-ada4-987f4c8d55bf|adamı sikseler uyanmaz|1|PROFANITY
5208f7df-8f9c-45cc-b07a-fc3f70f55c02|bu iş size yakışır|0|OTHER
e29e173e-f3de-4eeb-9915-ad044e53cb34|sarımsak kokmuş orospunun çocuğu|1|PROFANITY
b20b3a5b-603d-4e53-a1b7-b8a5367cc887|önerileri biraz geriye dönüşü gerektiriyorsa da bu tür bir geriye dönüşü zararlı görmediğini belirtti|0|OTHER
836f1035-e39f-4179-8793-52f2ced14979|gayrimenkul danışmanları mesleki açıdan başarılı olmak için sürekli olarak kendilerini geliştirmek zorundadır|0|OTHER
2eebdca9-0c3a-408d-9228-9b27539f6ddf|zekasız balık|1|INSULT
e853d9b9-2436-4a41-8a17-0bc33c7be2f9|Kaltak herkese vermiş|1|PROFANITY
14cafa9b-734b-4372-9430-98f1c60025e4|Sen aptalsın ve benim hayatımda aptallara yer yok dostum|1|INSULT
372e7506-9824-4ed9-8b98-705e897b6efe|Sana öyle bir davranırım ki feleğin şaşar|1|INSULT
e40ad275-f375-4a6c-a2b9-6faf6d644bfe|bu suriyeliler 12 senedir bizim ülkemizde bizden rahat hayat yaşadılar|1|RACIST
cd5c365d-51dd-48ee-979e-0ff0d6d753aa|tüm detaylara sahip değilim|0|OTHER
9e4a7a3a-0789-4c89-8069-ebc86d2d215c|O laflar bizde boy boy seni siken atlı kovboy|1|PROFANITY
1aaf5121-9363-4931-b949-9fc5dddb9b97|kadının kazdığı kuyudan su çıkmaz|1|SEXIST
86d0630d-a58b-49b6-a812-02ca3ff1a9fd|açtırma ağzımı sikerim yüzünü|1|PROFANITY
3bc0c952-c4ee-457f-8d4d-e5ce388a807f|ekonomide devlet ve kamu kuruluşlarının etkinliğini haklı göstermeye çalışan tüm düşünceler iflas etmiştir|0|OTHER
163a2c9d-f6ef-4f48-b622-cea38702aec1|Sikimde bile değilsin piç|1|PROFANITY
a27da6da-3c5a-4f38-af3b-bd8e9bc6acc2|kendini sorgulamaya ve niyeti ile konuşmaya başladı|0|OTHER
777b5b37-6a95-4f17-8c0a-4da3ece0a3d9|siki tutuşmuş|1|PROFANITY
dab85367-1255-4511-a99c-cbb077e425a1|başkalarını eleştirmek en kolay olan bir davranış şeklidir|0|OTHER
e34da8b2-8186-4253-91e3-fed884313cdd|bu da aşa duyarlık sistemini diğerlerine üstün kılıyordu|0|OTHER
fce34d3a-59ab-40b0-bb02-0e9ff9583e2b|bu arada rize kafilesi tatsız bir olay çıkmaması için bir saat atatürk stadında bekletildi|0|OTHER
28d208e4-9d6c-4b66-8910-5e912bef6c75|ırkçılık yapanın gözümde suriyeli kadar, değeri yoktur.|1|RACIST
e7cebbec-9787-445f-a7ac-4890fb3b557d|karı dırdırı çekilmez|1|SEXIST
1cd9ee19-8889-4fb0-9061-bc3903f23c73|bilgin bu kadar|1|INSULT
ba2b6783-d011-41c9-9ee1-feacbbdb6fdb|ağzını yüzünü sikerim|1|PROFANITY
6ddad8d7-49cf-4e8e-8e4e-1684f75e4003|devlet himayesindeki itirafçıları ve korucuları kendine bağlayarak basına buyruk hareket etmeye başladı|0|OTHER
a8562866-2857-4de6-b968-8ad0d1a7a429|Çingene çöpçüleir gibi çöp, mü karıştırıyosun|1|RACIST
1614d216-51f7-4b72-8e51-b8fd0247988e|insan evladımısın sen|1|INSULT
031b2053-add8-4bb5-918a-8638d8927f72|Tutmayın bırakın bacağım kadar boyu ile beni dövecekmiş|1|INSULT
86daa158-cbd7-4696-942e-8163a4568972|bunu söyleyeceğim aklımın ucundan geçmezdi ama doğrusu şuymuş ki kızın mı var derdin var|1|SEXIST
72821be8-d20a-4c96-8f33-3f0df785fd62|en üstün ırk alman ırkıdır|1|RACIST
1134cda8-9f42-4678-85dd-422b7f2d6c53|kadının kalçalısı yemeğin salçalısı olacak gerisi boş|1|SEXIST
6bff0c8a-00d9-4658-9f1f-7419f4f93ad3|o aptalın daniskasıdır|1|INSULT
499a6c39-6e4b-4a1f-9097-f435ddf19c7f|kütüphaneye geçtim ve kendime ilginç bir kitap aldım|0|OTHER
156b3227-eb70-43b3-b72b-43d45620ff9c|paran varsa yancıkta yarak oynar amcıkta|1|PROFANITY
f5abdc36-5947-4919-b643-eebe19f235c9|Hırsız olmayan Slovak görmedim|1|RACIST
118613c5-b1d4-4d63-a701-3f86795b41c1|çok sevdiğim müzikler var|0|OTHER
5e8e6ade-5ba0-4fd3-b14e-40670349a446|Ananı sikenin yanında dur. ama balta sallayanın- yanında durma|1|PROFANITY
63c59c46-effc-4fda-8fb4-2b2ca2bdf4bc|seni öyle bir döverim ki annen bile tanıyamaz|1|INSULT
8f7feb3f-cbf6-49c8-b305-8352515e776f|Erkek büyür adam olur kadın büyür çöp olur|1|SEXIST
9cab7b69-815f-4f65-be42-c1a018293a6b|gürcülerin ne kadar kaba olduklarını bilirim|1|RACIST
969b4ba5-c1e6-4c08-b2c3-b747990f372e|çünkü bu çabaların hepsi çarpık bir iskeleti düzeltmek yerine makyaj tazelemeye yönelikti|0|OTHER
5e297e7a-f958-46bb-8acd-c619de6b2a2a|mehmet de film ya da dizi film çekimlerine katılıyor|0|OTHER
398af5f5-274e-4691-affd-45cad559084f|sende adam mısın ne sanıyorsun kendini|1|SEXIST
5bdfc7b8-5155-4c4a-8ce0-27e5ab252696|sana küfretmem ancak hayır duası olur senin için|1|INSULT
a203baf1-5ddb-46c1-ae04-e0cab97cbcf6|sikseler gitmez diyordun ne oldu siktiler mi|1|PROFANITY
6aac0b4b-4941-49b6-ac8c-4724c42d7c54|ne sikimsin lan|1|PROFANITY
4b1bc8ab-b234-4191-b590-28623e49e3d9|bu alan zencilere ayrılmıştır|1|RACIST
33a9916f-8a52-4846-b2c0-2bf4bdb310ac|ben bir şey söyleyemem|0|OTHER
bfae49d7-8569-479f-b004-fc7e67cd068b|bu tesisler araştırma uygulama ve hasat edilen ürünlerin depolanması ve paketlenmesi amacıyla kullanılmaktadır|0|OTHER
b9d352c2-6933-478d-94fa-5edb6dd9c20e|mutfağa gidip kavga ediyorlar çocukların yanında kavga etmiyorlar|0|OTHER
7ecd77f9-afa0-4e8f-b773-61c2fc113be2|bu konuda yeni işletmelere çok açığız dedi|0|OTHER
4b973187-e399-43d7-b99b-ba873054a48b|koruma bunları kollama da|0|OTHER
12ead417-7b42-45c7-9198-ceeff39848e4|Dengesiz< olduğu için ona& güvenme&|1|INSULT
dd1bea70-a54e-4549-861c-b0f18bc593da|kız çocuğu küfür etmez|1|SEXIST
76689cd3-ef9d-4bf6-9ba0-d8d473a2d509|Kadın egemen toplumlar yok olmaya mahkumdur|1|SEXIST
749c0af3-967c-4f92-bc04-fe23bdfc1598|Sen ve sahip olduğun düşünceler çok korkunçsunuz|1|INSULT
c5b9c182-7c66-4974-9f51-74e39d79fd69|İçmeden sarhoş olmuş bizim müslümanlar gibi okumadan müslüman olmuş|1|RACIST
8e969f18-b90f-456e-8130-d98f107f8bc1|birçok üniversite ile de iş birliği yapmak için çalışmalarımız devam ediyor şeklinde konuştu|0|OTHER
d1abbeb2-558b-4236-9b4f-a509f7529862|bir şey olmaz ona domuz gibidir o|1|INSULT
6ccbccdd-d50b-4a69-a710-23c25be66035|bunlara ek olarak tüm polis araçlarının binanın yanları ve çatısının iyi şekilde aydınlatılması için ışıldaklarını binaya yöneltmeleri gerekir|0|OTHER
3c1c449c-2d69-41ff-81b2-10cc6f141fd3|sıçayım suratına olsun bok|1|PROFANITY
82c82aea-8af7-452f-b36a-3eed6de03a7f|bayandan temiz kullanılmış araba|1|SEXIST
09bbdee4-4635-461c-b96e-4de76aac9eab|Adamın etrafında dönüp duruyor kevaşe korkuyorum ben|1|PROFANITY
e4521124-792c-4225-8cba-b5f885e20fc8|Çingene’ye beylik vermişler önce babasını asmış|1|RACIST
dd1e68da-174c-4723-8862-53123870590d|Türk gibi sigara içme|1|RACIST
aeae58d3-018c-484a-bdcc-f8c2ba702e30|Karı gibi- carlama|1|SEXIST
3a84d6f1-c4ac-48ef-b222-abda91ce10a2|Göbeğin önden gidiyor kaç kilosun|1|INSULT
f3189b6a-f08a-40a4-a994-6e1ad673b121|böylece kalıcı sonuçlar alabiliriz|0|OTHER
1c71f649-ec3c-4730-9bb6-45abb69f8e91|şimdikilerden daha tanınmış ve daha usta|0|OTHER
0a73ce11-7fb6-4547-bb12-6ec21f8e161e|kaldırdım geliyorum sokmaya|1|PROFANITY
ae72f26d-28d6-4e4a-bd8b-66c7538f56f5|Kadın geç geldiği için komşular da laf ediyor tabi haklılar.|1|SEXIST
d9a4bb33-48b3-4485-945e-0885a05cd383|Denize düşsem sana sarılmam ezik şey seni|1|INSULT
0e59ba74-9c47-4305-a342-22ce5b5e3caa|kendisinin tasarımlarına göz atmanızı tavsiye ederim|0|OTHER
41ff38ff-0c2a-49a7-9a4a-19a7b2373ef8|Yunanlılarıın bizi taklit etmediği bir şey var mı|1|RACIST
048637d2-95b2-4060-93e0-f9db6d681b6e|kamyon bir çocuğu ezdi|0|OTHER
2a1acb36-e8ee-4673-9031-220ad52c298b|anam avradım olsun|1|PROFANITY
11244e48-8609-4a7a-b193-95b46dc0d29b|amın yarrağı|1|PROFANITY
f30bac87-a416-4d30-b3c1-6b1dac8d2e88|zaman insan dehşete kapılabilir|0|OTHER
d1b74c20-4b6b-40c6-9fae-9aabba2fa379|karı gibi zırlama|1|SEXIST
98cde9c5-0c97-4e42-860c-a2efb9775299|ayağı aksaya aksaya geliyor bizim topal|1|INSULT
c3f108e5-a8b5-49e0-bb69-d3430b8c47ef|Sarı Yahudi paraya düşkün olur|1|RACIST
8168b169-f132-48b8-8f48-0c249718e2dd|katı dolgular renk geçişli olarak yapılabilir|0|OTHER
c0841c52-db76-4b17-9e36-cc2835604cd4|bu kendimden çok daha büyük bir çeşit miras ya da enerjiyle bağ kurmak gibi|0|OTHER
5057dc85-3645-4f16-85e4-adca55558aea|Sen kadınsın anlamazsın|1|SEXIST
9ff4dc9d-1ac5-4a46-ac1a-cce9549823cb|gecen ay cok soguktu|0|OTHER
e21cbfa0-4b4e-46ec-93b3-6e51b077a68b|götü yere yakın kadından kork|1|SEXIST
44fd2d8f-efbd-4109-8754-b05bc5c972f8|kızıma da oğluma da hemen hemen aynı dönemde hamile kaldım|0|OTHER
d28eb2d1-4c56-455f-9d94-c6ab80df8467|varlıkları asla resmen onaylanmadı|0|OTHER
952f0a2a-e419-44af-9050-94b6d49c4836|yılan gibi sokmandan korkuyorum|1|INSULT
3120d086-0586-4e9f-bd0d-bc75619c732e|babanın ananı kaçırdığı dağı sikeyim|1|PROFANITY
91408e8d-4c94-4e6f-9f8b-f4b0c651951d|Siyahi insanların sağlık durumları diğer milliyetlere göre daha kötüdür bu yüzden onların sağlık hizmetleri geliştirilmelidir|1|RACIST
5ae14eb4-9a1a-4c29-b266-373067970be4|sana üç boyutlu gözlük takar seni sikerimüç kişi sikiyor zannedersin|1|PROFANITY
b4f07186-8ac1-492c-9014-758f80a29ddd|yılan kafalı orospu evladı|1|PROFANITY
058b1b70-e11b-42a6-b6df-c82cf5c12583|Adam olsaydın bunlar olmazdı|1|INSULT
21cf1a46-678c-4d6f-89d0-ba5c07be8ec1|her madde her maddede çözünmez|0|OTHER
57dee79f-2c47-42b5-83cc-41c4041d30cf|kaçıncı seviye kekoluk bu|1|INSULT
641e76b4-5477-4a37-841d-23c252a5bf14|kentteki başlıca sanayi dalı gemi yapımıdır kentte ayrıca palmiye yağı kauçuk ve şeker işleme tesisleri vardır|0|OTHER
e264c1bf-6c79-4875-9082-b890e927ce13|yarragima otursa ami patlar|1|PROFANITY
17b1d0f6-166b-413b-ba10-defc51808c08|zenci kadınlar alışveriş merkezinde dolanıyorlardı|1|RACIST
1d8ce45c-e278-453d-9ed9-6cb176ec5b4a|zorba herif|1|INSULT
3fdeefd0-85db-4b5a-abc5-61f9e8631c56|ne haber keltoş|1|INSULT
d5ca4b0d-89dd-497d-b4a0-abd57ce06346|Gâvurun ekmeğini yiyen gâvurun kılıcını çalar|1|RACIST
eeea85fa-5499-4639-acdf-b2e148740c00|kendisi gibi adi insanlara denk gelsin|1|INSULT
2aa3c256-5a97-48f7-9e63-b2adf9f62c45|diskler nötr boyalarla boyanmaktadır|0|OTHER
ce3ae697-b4cf-4e22-acb0-5d57de1dc83d|Erkeğin sözüne güvenilir|1|SEXIST
83cf37fb-db92-4043-bad5-c297d80661ad|amına kodumun terbiyesizi|1|PROFANITY
da5b1d0b-7248-4958-ad26-6bde2ddf64d9|kadının odun kestiği nerede görülmüş|1|SEXIST
286d6a14-48c0-4c32-b0e0-a93915e0c335|Almanya’da 6 alman vatandaşı bir Türk genç kızı darp ettiler|1|RACIST
f8673880-b8d8-4bd6-b126-db07d3dad8bc|hanım köylü müsün|1|SEXIST
1a4e9e37-7b5d-42a5-a3ea-9b8f7e025bf1|elin sikini görmeyen kendi sikini piyade tüfeği sanarmış|1|PROFANITY
7a922bdb-7fb3-4549-aba4-3776680abe48|amında öss yaparım iki milyon kişi, girer|1|PROFANITY
faabae60-4096-46ec-9530-ba8661a541f5|Pasakli bunun evinde yemek yenmez|1|INSULT
b9de61ae-c851-4322-88d9-4a2095da4f00|ortalığın amına koyayım|1|PROFANITY
bae8d1c0-deee-4145-9dab-48c63cade25c|hangi açıdan önemli buluyorsunuz|0|OTHER
e67e1443-2c76-45c6-a2aa-8f39175b5541|erine göre bağla başını tencerene göre kaynat aşını|1|SEXIST
bd68185d-9e2a-4f11-904b-66a5f4d0bfe0|sen genç kızsın misafire hizmet etmelisin|1|SEXIST
af26db3d-99ac-4473-8a21-cadd7bf89023|şimdi bugünde kursa gittim atatürk imzalı ablamın hediyesi olan saatimi tamir ettirdim|0|OTHER
d0de0457-a966-420d-ae9b-3597fe72519a|Orostopan çocuğu|1|PROFANITY
530f0d66-d187-4f49-9354-ba7eb9eaa2dd|Faşistlerden nefret ediyorum|1|RACIST
c3783e7b-9f2b-4ef7-bf96-f2dfd05c5fb3|karaktersizlerde inecek var|1|INSULT
fb49cda8-23ef-4a16-8726-72a316d0dc40|Saf salak|1|INSULT
ea7b4e64-fbca-4f9a-af8d-01b86f3c7d3c|Haddini bill otur|1|INSULT
609b74a2-7775-4e63-967a-be0629bcea0d|Dünyada var olan değerli oksijeni tüketmeye hakkı olmayan biri varsa o da sensin cici kız|1|INSULT
7dcd03ac-9d45-4e5b-bd83-36d36ad241be|enflasyonun en büyük nedeni bu mülteciler|1|RACIST
59d65da9-0cff-4b6c-99e3-483549b328dc|yolculukları altı ay sürdü|0|OTHER
d8983054-9ab5-4ecb-ba58-3e4ac0377c07|küçük piston üzerine kuvvet uygulandığında bunun oluşturacağı basınç kabin her yanında aynıdır|0|OTHER
14e383ca-8b69-4063-95e8-b34f134aa790|bir şeyi bilen aslında her şeyi bilir|0|OTHER
5c3002d7-3d11-4ef8-87b5-cf0bc9d74be9|veren varken sevene sıra gelmez|1|PROFANITY
f7a962ff-09fb-4187-ae35-41ead4f4bb4d|güneş ışınlarına maruz kalmak pigment üreten hücrelerin kanserli yapıya dönüşmesine neden olur|0|OTHER
3d6ad15e-7835-4774-b1bc-f145f40aa3a0|çok lakaitsin|1|INSULT
8071e489-1ab9-4bd1-8566-1cf3043114de|mal olduğunu bakışların ile de destekliyorsun|1|INSULT
f3cc9ea0-1e1a-4104-be09-01dc89a91cef|amında cinnet geçiririm|1|PROFANITY
344252a3-d5ad-4c19-8e96-64fdcf9e52b0|Er yaşlanırsa koç karı yaşlanırsa hiç olur|1|SEXIST
c8d9d939-77dc-4c87-aa74-016fb099c17d|erkekler güzel sevmeyi bilmezler|1|SEXIST
cbe332d5-83e1-4f4f-957d-273d0076834e|Piç gibi ortada bıraktınız|1|PROFANITY
26c4001c-de8d-47cb-a2d4-f44b492dde99|gelmiş benden para dileniyorsun Hint fakirinden farkın kalmamış|1|RACIST
e16cb35e-936c-44ae-a568-f1a534cf12da|kızım benim gözümün bebeğidir|0|OTHER
b97bb2af-98bd-41f7-94e0-3a976031c0ee|Almanlar rasisttir|1|RACIST
a0316b14-bd05-45af-8a57-4835294615cf|adından da anlaşıldığı gibi geçen akıma direnir|0|OTHER
4bd093ba-d0b2-4067-88fe-cf31417301b1|Fahişeler pezevenklerden namusludur|1|PROFANITY
2d458596-28c1-4d2b-958c-b10ea9531084|göt makarası|1|PROFANITY
08c97542-bc44-4de1-8349-b0935bc1c709|Seni neden sevmedikleri çok belli|1|INSULT
